Ano;Mês;Dia;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (KJ/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);LATITUDE;LONGITUDE;ALTITUDE
2019;03;26;07;0;969,2;969,2;969,1;;23,7;20,3;24,2;23,7;20,3;20;81;78;81;121;4,5;2,5;-9,388323;-40,523262;372,72
2019;03;26;08;0;969,5;969,5;969,2;;23,5;20,7;23,7;23,5;20,7;20,3;84;81;84;129;5,9;3,2;-9,388323;-40,523262;372,72
2019;03;26;09;0;970;970;969,5;;23,4;20,6;23,5;23,4;20,7;20,6;84;84;84;137;6,4;2,8;-9,388323;-40,523262;372,72
2019;03;26;10;0;970,9;970,9;970;253,4;24,4;20,7;24,4;23,4;20,9;20,6;84;80;80;141;5;2,4;-9,388323;-40,523262;372,72
2019;03;26;11;0;971,4;971,4;970,9;898,2;26,1;19,8;26,1;24,4;20,9;19,6;80;68;68;142;5,5;3,2;-9,388323;-40,523262;372,72
2019;03;26;12;0;971,9;971,9;971,4;1368,7;27,2;19,9;27,3;25,9;20,2;19;68;64;64;126;5,6;3,4;-9,388323;-40,523262;372,72
2019;03;26;13;0;972;972,1;971,9;1869,4;28,5;20;28,6;26,7;20,6;19,2;66;60;60;106;6,4;3,3;-9,388323;-40,523262;372,72
2019;03;26;14;0;971,6;972,1;971,6;2048,4;28,8;19,4;29,6;27,6;20,5;19,3;63;55;57;117;6,6;3,3;-9,388323;-40,523262;372,72
2019;03;26;15;0;970,8;971,6;970,8;2402,6;30,8;19,5;30,8;28,7;20,2;18,7;58;50;51;120;6,9;3,3;-9,388323;-40,523262;372,72
2019;03;26;16;0;969,6;970,8;969,6;1482;30,6;17,6;31,5;29,9;19,5;17,6;52;46;46;132;5,8;2,1;-9,388323;-40,523262;372,72
2019;03;26;17;0;968,4;969,6;968,4;2155,8;31,7;17,4;32,2;30,4;18,8;17,4;49;42;42;102;6;2,5;-9,388323;-40,523262;372,72
2019;03;26;18;0;967,2;968,4;967,2;1628,1;32,3;17;32,7;31,3;18,3;16,4;44;39;40;124;6;3,5;-9,388323;-40,523262;372,72
2019;03;26;19;0;966,9;967,2;966,9;1090,3;31,8;17,6;33,2;31,3;17,8;16,5;43;39;43;143;6,8;1,9;-9,388323;-40,523262;372,72
2019;03;26;20;0;967,3;967,3;966,9;772;32,1;16,6;32,6;31,7;17,3;15,5;43;37;40;102;5,9;1,9;-9,388323;-40,523262;372,72
2019;03;26;21;0;967,8;967,8;967,3;208,3;31,3;16,2;32,1;31,3;16,8;15,7;40;38;40;127;5,5;2,1;-9,388323;-40,523262;372,72
2019;03;26;22;0;968,7;968,7;967,8;;30,1;18;31,3;30,1;18;16,2;48;40;48;155;3,9;1,1;-9,388323;-40,523262;372,72
2019;03;26;23;0;969,4;969,5;968,7;;29,4;18,6;30,1;29,4;18,7;18;53;48;52;151;6,1;2,6;-9,388323;-40,523262;372,72
2019;03;27;00;0;971,1;971,1;969,4;;28,5;19,1;29,4;28,5;19,1;18,4;57;52;57;80;6,5;3,7;-9,388323;-40,523262;372,72
2019;03;27;01;1,6;972,1;972,1;971,1;;25,2;21;28,4;24,5;21,2;19,2;81;57;78;102;9,9;2,7;-9,388323;-40,523262;372,72
2019;03;27;02;0;972;972,1;971,9;;25,5;19,9;25,5;25,2;20,9;19,8;78;71;71;127;5,3;2,2;-9,388323;-40,523262;372,72
2019;03;27;03;0;971,7;972;971,7;;25,4;19,8;25,6;25,3;20;19,8;72;71;71;124;5,8;3,5;-9,388323;-40,523262;372,72
2019;03;27;04;0;971,4;971,7;971,3;;25,1;20;25,4;25;20,1;19,8;74;71;74;118;7,6;3,9;-9,388323;-40,523262;372,72
2019;03;27;05;0;971,1;971,4;971,1;;24,6;19,8;25,1;24,6;20;19,7;75;73;75;109;7,4;2,6;-9,388323;-40,523262;372,72
2019;03;27;06;0;970,9;971,1;970,7;;24,3;20;24,6;24,2;20;19,8;77;75;77;118;4,7;1,7;-9,388323;-40,523262;372,72
2019;03;27;07;0;970,7;970,9;970,6;;24,4;20;24,5;24,3;20,1;19,9;77;76;76;130;4,6;2,7;-9,388323;-40,523262;372,72
2019;03;27;08;0;970,8;970,9;970,7;;24,4;19,9;24,4;24,3;20;19,8;77;76;76;141;5,6;2,1;-9,388323;-40,523262;372,72
2019;03;27;09;0;971,1;971,1;970,8;;24,1;20,1;24,4;24,1;20,1;19,8;78;76;78;136;5,1;2,6;-9,388323;-40,523262;372,72
2019;03;27;10;0;971,8;971,8;971,1;209;24,5;20;24,6;24,1;20,2;19,9;79;75;76;144;5,1;3,1;-9,388323;-40,523262;372,72
2019;03;27;11;0;972,6;972,6;971,8;439,4;25,1;20;25,2;24,4;20,3;19,9;76;74;74;126;5,5;3,1;-9,388323;-40,523262;372,72
2019;03;27;12;0;973;973;972,6;626,1;25,8;20,1;26,1;25;20,4;19,8;74;70;71;130;7,1;3,9;-9,388323;-40,523262;372,72
2019;03;27;13;0;972,8;973;972,8;1687,4;28,3;20,3;28,3;25,8;20,5;19,3;72;61;62;127;8,3;4,1;-9,388323;-40,523262;372,72
2019;03;27;14;0;972,3;972,8;972,3;1900,7;29,3;19;29,9;28,1;20,2;18,5;62;52;54;102;9,2;3,8;-9,388323;-40,523262;372,72
2019;03;27;15;0;971,5;972,3;971,5;1146;30,1;18,7;30,2;28,3;19,3;18,5;56;51;51;85;7,2;3,8;-9,388323;-40,523262;372,72
2019;03;27;16;0;970,5;971,5;970,5;1974,5;31;18,9;31;28,3;19,8;17,9;57;46;49;104;8,3;2,7;-9,388323;-40,523262;372,72
2019;03;27;17;0;969,4;970,5;969,4;1942,3;31,3;17,3;31,7;30,1;19,2;17,3;51;43;43;86;17,1;3,3;-9,388323;-40,523262;372,72
2019;03;27;18;0;968,7;969,4;968,7;1796,5;31,5;18,2;32,8;30,7;18,8;17;48;41;45;64;8;2,9;-9,388323;-40,523262;372,72
2019;03;27;19;0;968,5;968,7;968,4;1339,1;31;17,1;32,4;31;18,6;16,9;46;40;43;132;7,3;3,7;-9,388323;-40,523262;372,72
2019;03;27;20;0;968,8;968,8;968,4;638,5;31,1;17,8;32;31;17,8;16,7;45;41;45;133;7,2;4,2;-9,388323;-40,523262;372,72
2019;03;27;21;0;969,5;969,5;968,8;67,3;29,3;19,4;31;29,3;19,5;17,7;55;45;55;139;8,9;3,9;-9,388323;-40,523262;372,72
2019;03;27;22;0;970,3;970,3;969,5;;28,7;18,3;29,3;28,7;19,8;18,3;57;53;53;137;7,4;3,4;-9,388323;-40,523262;372,72
2019;03;27;23;0,2;971,4;971,4;970,3;;24,5;19,6;28,8;24,5;19,9;18,3;75;53;75;145;11,1;3,8;-9,388323;-40,523262;372,72
2019;03;28;00;0,2;972,3;972,4;971,4;;25;20,6;25,1;24,2;20,6;19,6;79;75;77;124;6,3;2,7;-9,388323;-40,523262;372,72
2019;03;28;01;0;972,7;972,7;972,2;;25,1;20,9;25,1;24,9;20,9;20,6;78;76;77;116;6,2;2,6;-9,388323;-40,523262;372,72
2019;03;28;02;0;972,5;972,9;972,5;;24,9;20,9;25,2;24,9;21;20,8;79;77;79;116;6,4;3;-9,388323;-40,523262;372,72
2019;03;28;03;0;972,5;972,5;972,4;;25,1;20,8;25,1;24,9;21,1;20,8;79;77;77;109;6,1;3;-9,388323;-40,523262;372,72
2019;03;28;04;0;972;972,5;972;;25;20,3;25,2;25;20,8;20,3;77;75;75;116;7,5;3,8;-9,388323;-40,523262;372,72
2019;03;28;05;0;971,8;972,2;971,7;;24,7;20,5;25;24,6;20,5;20,3;78;75;78;124;7,1;3,3;-9,388323;-40,523262;372,72
2019;03;28;06;0;971,5;971,8;971,5;;24,6;20,4;24,7;24,5;20,5;20,4;78;77;78;123;6,8;3,5;-9,388323;-40,523262;372,72
2019;03;28;07;0;971,6;971,6;971,4;;24,6;20,2;24,7;24,6;20,4;20,1;78;76;77;116;8,4;3,1;-9,388323;-40,523262;372,72
2019;03;28;08;0;972;972;971,6;;24,5;19,7;24,6;24,4;20,2;19,7;77;75;75;114;7,3;3,6;-9,388323;-40,523262;372,72
2019;03;28;09;0;972,6;972,6;972;;23,7;20,1;24,5;23,6;20,1;19,7;80;75;80;122;8,3;2,7;-9,388323;-40,523262;372,72
2019;03;28;10;0;973,4;973,4;972,6;94,4;24,2;19,1;24,2;23,7;20,1;19,1;80;73;73;127;9,8;4,7;-9,388323;-40,523262;372,72
2019;03;28;11;0;973,6;973,7;973,4;661;25,7;19,2;25,7;24,2;19,7;19;73;68;68;125;9,8;3,8;-9,388323;-40,523262;372,72
2019;03;28;12;0;973,9;974;973,6;1754,8;27,3;19,2;27,3;25,6;19,5;18,8;68;61;61;121;9,4;4,7;-9,388323;-40,523262;372,72
2019;03;28;13;0;973,9;974,1;973,9;2132,4;28;18,7;28,5;27,3;19,4;18,2;62;55;57;131;9,3;5,1;-9,388323;-40,523262;372,72
2019;03;28;14;0;973,4;973,9;973,4;1363,2;28,4;18,3;29,2;27,1;18,9;18;59;52;54;127;8,5;3,8;-9,388323;-40,523262;372,72
2019;03;28;15;0;972,7;973,4;972,7;1206,4;29,4;18,8;29,6;27,9;19,3;18,1;56;51;53;134;6,9;3;-9,388323;-40,523262;372,72
2019;03;28;16;0;971,8;972,7;971,7;1529,6;30,6;18,8;30,6;29,1;19,1;18;53;49;49;132;7,7;4,3;-9,388323;-40,523262;372,72
2019;03;28;17;0;970,8;971,8;970,8;2257;31;16,7;31,8;29,8;18,7;16,7;49;42;42;132;8,3;4,4;-9,388323;-40,523262;372,72
2019;03;28;18;0;969,9;970,8;969,9;1985,4;32,2;16,9;32,7;31;17,8;16,6;44;40;40;131;7,9;3,5;-9,388323;-40,523262;372,72
2019;03;28;19;0;969,7;969,9;969,6;1493,8;32,2;17,1;32,3;31,5;17,8;16,3;43;39;41;124;7,6;4,1;-9,388323;-40,523262;372,72
2019;03;28;20;0;969,7;969,8;969,5;802,5;31,2;17,2;32,2;31,1;17,8;16,7;44;41;43;134;9;4,3;-9,388323;-40,523262;372,72
2019;03;28;21;0;969,9;969,9;969,7;169,3;30,4;17,5;31,2;30,4;17,7;17,2;46;43;46;136;7,3;2,7;-9,388323;-40,523262;372,72
2019;03;28;22;0;970,2;970,2;969,9;;29,5;17,1;30,4;29,5;17,4;16,4;47;44;47;141;7,1;3,4;-9,388323;-40,523262;372,72
2019;03;28;23;0;971,1;971,1;970,2;;28,8;17,9;29,5;28,8;17,9;17,1;52;47;52;150;6,5;2,5;-9,388323;-40,523262;372,72
2019;03;29;00;0;972,1;972,1;971,1;;27,7;19,2;28,8;27,7;19,2;17,9;60;52;60;142;5,9;2,8;-9,388323;-40,523262;372,72
2019;03;29;01;0;972,7;972,7;972,1;;27,4;18,1;27,7;27,2;19,2;18,1;61;57;57;121;4,9;2,9;-9,388323;-40,523262;372,72
2019;03;29;02;0;973,4;973,4;972,7;;26,1;19;27,4;26,1;19,1;18,1;65;57;65;126;4,9;2;-9,388323;-40,523262;372,72
2019;03;29;03;0;973,3;973,4;973,3;;26;17,3;26,3;26;19,1;17,3;66;58;59;123;8,8;5,2;-9,388323;-40,523262;372,72
2019;03;29;04;0;972,5;973,3;972,5;;24,9;17,7;26;24,9;17,7;17,3;64;59;64;126;7,8;3,9;-9,388323;-40,523262;372,72
2019;03;29;05;0;972,2;972,5;972,2;;24,6;18;24,9;24,5;18,2;17,7;68;64;67;146;6,2;3,1;-9,388323;-40,523262;372,72
2019;03;29;06;0;972,2;972,2;972;;24;18,1;24,6;24;18,1;18;70;67;70;132;7,5;3,9;-9,388323;-40,523262;372,72
2019;03;29;07;0;972,2;972,2;972,1;;23,4;18,4;24;23,4;18,4;18,1;73;70;73;141;7;2,6;-9,388323;-40,523262;372,72
2019;03;29;08;0;972,6;972,6;972,2;;23,1;18,5;23,4;23,1;18,5;18,4;75;73;75;134;5,8;2;-9,388323;-40,523262;372,72
2019;03;29;09;0;972,9;972,9;972,6;;22,9;18,5;23,1;22,8;18,6;18,5;77;75;76;140;4,4;2,5;-9,388323;-40,523262;372,72
2019;03;29;10;0;973,3;973,3;972,9;269,8;23,8;18,8;23,9;22,9;18,9;18,5;76;73;74;139;5,9;2,6;-9,388323;-40,523262;372,72
2019;03;29;11;0;973,8;973,8;973,3;831,7;24,9;18,8;24,9;23,7;19,1;18,4;74;69;69;129;7,3;4,3;-9,388323;-40,523262;372,72
2019;03;29;12;0;973,7;973,8;973,6;1310,4;26,7;18,4;26,7;24,7;18,9;18,2;69;61;61;128;8,7;4,6;-9,388323;-40,523262;372,72
2019;03;29;13;0;973,4;973,7;973,4;2366,9;28,2;17,5;29,2;26,4;18,8;17,5;61;51;52;121;10,8;5,4;-9,388323;-40,523262;372,72
2019;03;29;14;0;972,9;973,4;972,9;1767,9;28,7;18,4;29;28,1;18,4;17,7;54;52;54;132;10,4;4,9;-9,388323;-40,523262;372,72
2019;03;29;15;0;971,8;972,9;971,8;2111,4;30,7;18,5;30,7;28,6;18,8;17,9;54;48;48;123;9,9;5,1;-9,388323;-40,523262;372,72
2019;03;29;16;0;970,7;971,9;970,7;2502,5;30,7;17,7;32;29,9;18,6;17,4;50;44;46;123;10,3;4,7;-9,388323;-40,523262;372,72
2019;03;29;17;0;969,6;970,7;969,6;2153,8;31,4;17,5;31,8;30,7;18,6;17,3;47;42;44;127;9,2;4,9;-9,388323;-40,523262;372,72
2019;03;29;18;0;969;969,6;969;2083;32,8;17,7;32,8;31,4;18;16,8;44;40;41;130;8,9;4,5;-9,388323;-40,523262;372,72
2019;03;29;19;0;968,8;969;968,7;1235,9;31,5;17,2;32,9;31,5;18;16,6;43;40;42;124;8,8;4,5;-9,388323;-40,523262;372,72
2019;03;29;20;0;969;969;968,7;510,9;31,2;17,7;31,7;31;18,2;17,1;46;42;45;138;7,3;3,9;-9,388323;-40,523262;372,72
2019;03;29;21;1,2;969,4;969,5;969;138,2;28,8;19,3;31,2;26,2;21,1;17,4;69;44;56;140;12,4;3,7;-9,388323;-40,523262;372,72
2019;03;29;22;0;970,3;970,3;969,4;;28,7;19,3;28,9;28,4;19,5;19;58;56;57;140;6,4;2,8;-9,388323;-40,523262;372,72
2019;03;29;23;0;970,9;970,9;970,3;;28,4;19,3;28,8;28,3;19,4;19;58;56;58;141;6,1;3,1;-9,388323;-40,523262;372,72
2019;03;30;00;0;971,5;971,5;970,9;;27,6;19,7;28,4;27,6;19,8;19,4;62;58;62;129;5,9;3,8;-9,388323;-40,523262;372,72
2019;03;30;01;0;971,9;971,9;971,5;;27;19,9;27,6;27;19,9;19,7;65;62;65;144;7;3,2;-9,388323;-40,523262;372,72
2019;03;30;02;0;972;972;971,9;;26,7;19,6;27;26,7;19,9;19,6;66;65;65;147;6,3;3;-9,388323;-40,523262;372,72
2019;03;30;03;0;971,5;972;971,5;;26;19,5;26,7;26;19,6;19,5;67;65;67;156;6,8;2,7;-9,388323;-40,523262;372,72
2019;03;30;04;0;971,4;971,6;971,3;;25,7;19,3;26;25,7;19,5;19,3;68;67;68;139;7,4;3;-9,388323;-40,523262;372,72
2019;03;30;05;0;970,9;971,4;970,9;;25,2;19,3;25,7;25,2;19,4;19,3;70;68;70;143;7,4;4,4;-9,388323;-40,523262;372,72
2019;03;30;06;0;970,4;970,9;970,4;;25;19,1;25,2;25;19,3;19,1;70;69;70;146;6,8;3,6;-9,388323;-40,523262;372,72
2019;03;30;07;0;970,7;970,7;970,4;;24,6;18,9;25;24,6;19,1;18,9;71;70;71;150;8,1;4,3;-9,388323;-40,523262;372,72
2019;03;30;08;0;970,9;970,9;970,7;;24;18,6;24,6;24;18,9;18,5;72;70;72;136;8,1;3,6;-9,388323;-40,523262;372,72
2019;03;30;09;0;971,8;971,8;970,9;;23,7;18,7;24;23,7;18,7;18,5;74;72;74;132;8;3,3;-9,388323;-40,523262;372,72
2019;03;30;10;0;972,4;972,4;971,8;274,5;24,3;19;24,3;23,6;19,1;18,7;74;72;72;138;6,7;3,2;-9,388323;-40,523262;372,72
2019;03;30;11;0;973;973;972,4;740,8;24,6;18,4;25,2;24,3;19,2;18,3;72;67;68;149;9,3;5,3;-9,388323;-40,523262;372,72
2019;03;30;12;0;973,3;973,3;973;1130,2;26,3;18;26,6;24,6;18,7;17,7;69;59;60;144;10,8;5;-9,388323;-40,523262;372,72
2019;03;30;13;0;973,3;973,4;973,3;2311,8;28,9;17,8;28,9;26,3;18,6;17,1;60;50;51;135;9,7;4,4;-9,388323;-40,523262;372,72
2019;03;30;14;0;972,6;973,3;972,6;2384;29,6;17;30,3;28,7;17,7;16,2;51;44;47;125;9,1;4,9;-9,388323;-40,523262;372,72
2019;03;30;15;0;971,8;972,6;971,7;2542,5;31,3;17,6;31,3;29,1;17,8;16,2;48;44;44;128;9;3,6;-9,388323;-40,523262;372,72
2019;03;30;16;0;970,8;971,8;970,8;2149,5;31,6;17,5;31,7;29,8;17,7;16,2;47;41;43;119;8,1;4,1;-9,388323;-40,523262;372,72
2019;03;30;17;0;969,6;970,8;969,6;2310,1;31,6;17,3;32,3;30,7;17,9;16,6;44;40;43;125;7,7;3,3;-9,388323;-40,523262;372,72
2019;03;30;18;0;969;969,6;969;1633,9;31,1;17,9;32,6;30,8;18,6;17;47;41;45;138;8,4;3,6;-9,388323;-40,523262;372,72
2019;03;30;19;0;968,3;969;968,3;1067,7;31,1;18;32,2;30,5;18,9;17,5;47;44;46;131;6,5;2,8;-9,388323;-40,523262;372,72
2019;03;30;20;0;968,5;968,5;968,3;857,4;31,2;18,3;32;31,1;18,4;17,3;46;42;46;127;7,1;4,4;-9,388323;-40,523262;372,72
2019;03;30;21;0;969,6;969,6;968,5;141,4;29,6;19;31,3;29,6;19;18,1;53;46;53;130;10,1;4,8;-9,388323;-40,523262;372,72
2019;03;30;22;0;971;971;969,6;;26,9;19,3;29,6;26,9;19,4;18,8;63;53;63;126;13,4;7,5;-9,388323;-40,523262;372,72
2019;03;30;23;0;971,8;971,8;971;;25,5;19;26,9;25,5;20,1;19;70;63;67;132;13;5,1;-9,388323;-40,523262;372,72
2019;03;31;00;0;972,4;972,4;971,8;;25,1;19,6;25,5;25,1;19,6;19;72;67;71;129;8,9;4,3;-9,388323;-40,523262;372,72
2019;03;31;01;0;972,5;972,7;972,4;;25,1;19,5;25,3;25;19,6;19,5;72;70;72;127;8,8;4,8;-9,388323;-40,523262;372,72
2019;03;31;02;0;972,3;972,6;972,3;;24,7;19,3;25,1;24,7;19,6;19,3;72;71;72;122;8,5;4,3;-9,388323;-40,523262;372,72
2019;03;31;03;0;972,2;972,3;972,2;;24,6;19,5;24,8;24,6;19,6;19,4;73;72;73;128;8,2;4,1;-9,388323;-40,523262;372,72
2019;03;31;04;0;971,9;972,2;971,9;;24,6;19,6;24,7;24,5;19,7;19,5;74;73;74;128;8,2;2,7;-9,388323;-40,523262;372,72
2019;03;31;05;0;971,4;971,9;971,4;;24,3;19,6;24,6;24,3;19,7;19,5;75;74;75;133;6,8;3,5;-9,388323;-40,523262;372,72
2019;03;31;06;0;971,1;971,4;971;;24,2;19,7;24,4;24,1;19,7;19,6;76;75;76;129;6,2;3,1;-9,388323;-40,523262;372,72
2019;03;31;07;0;971,1;971,1;971;;24,2;19,6;24,4;24,2;19,7;19,4;76;74;75;116;5,8;3,3;-9,388323;-40,523262;372,72
2019;03;31;08;0;971,1;971,2;971;;23,8;19,8;24,3;23,8;19,8;19,5;78;75;78;108;5,7;2,4;-9,388323;-40,523262;372,72
2019;03;31;09;0;971,3;971,4;971,1;;23,8;19,9;23,8;23,7;19,9;19,7;79;78;79;119;5,1;2,1;-9,388323;-40,523262;372,72
2019;03;31;10;0;971,7;971,7;971,3;228,8;24,9;20,1;24,9;23,7;20,3;19,8;79;74;75;144;4,7;2,2;-9,388323;-40,523262;372,72
2019;03;31;11;0;972,1;972,1;971,7;936,1;26,2;19,2;26,5;24,6;20;19,2;75;66;66;130;6,1;3,2;-9,388323;-40,523262;372,72
2019;03;31;12;0;972,3;972,3;972,1;1505;27,3;19,3;27,7;26;19,7;18,8;67;60;62;134;6,7;4;-9,388323;-40,523262;372,72
2019;03;31;13;0;971,9;972,4;971,9;1842,6;29;19;29,1;27,2;19,5;18,5;62;54;55;129;8,4;4,8;-9,388323;-40,523262;372,72
2019;03;31;14;0;970,9;972;970,9;2473,7;29,9;19;29,9;28,6;19,5;18,3;56;52;52;126;9,6;4,6;-9,388323;-40,523262;372,72
2019;03;31;15;0;970;970,9;970;2688,3;31;17,7;31,5;29,3;19,3;17,7;52;45;45;139;7,9;4,3;-9,388323;-40,523262;372,72
2019;03;31;16;0;969,2;970;969,2;2380,9;32;18;32,1;30,4;18,5;17,5;48;43;43;129;8,8;4,7;-9,388323;-40,523262;372,72
2019;03;31;17;0;968,2;969,2;968,2;2275,2;32,2;17,6;32,7;31;18,6;16,5;45;42;42;136;8,1;3,8;-9,388323;-40,523262;372,72
2019;03;31;18;0;967,6;968,2;967,6;1337,1;32,3;18;32,6;31,1;18,2;17,2;45;41;43;113;7,4;3,8;-9,388323;-40,523262;372,72
2019;03;31;19;0;967,4;967,6;967,4;943,4;31,2;18;32,4;30,9;18,4;17,6;46;42;45;123;8;4,7;-9,388323;-40,523262;372,72
2019;03;31;20;0;967,9;967,9;967,4;546,5;31,1;18,3;31,8;30,8;18,4;17,7;47;44;46;111;7,5;3;-9,388323;-40,523262;372,72
2019;03;31;21;0;968,6;968,6;967,9;177,2;29,9;18,7;31,2;29,9;18,7;18,3;51;46;51;131;6,8;3,5;-9,388323;-40,523262;372,72
2019;03;31;22;0;969,3;969,3;968,6;;29,4;18,9;29,9;29,4;19;18,5;53;51;53;133;7;3,4;-9,388323;-40,523262;372,72
2019;03;31;23;0;970,3;970,3;969,3;;28,8;19;29,4;28,8;19;18,9;55;53;55;129;6;3,4;-9,388323;-40,523262;372,72
2019;04;01;00;0;970,8;970,8;970,3;;28;19,1;28,8;28;19,1;19;58;55;58;135;5,9;2,6;-9,388323;-40,523262;372,72
2019;04;01;01;0;970,8;970,9;970,6;;27,3;19,3;28;27,3;19,3;19;61;58;61;121;5,4;3,3;-9,388323;-40,523262;372,72
2019;04;01;02;0;971,2;971,2;970,8;;26,6;19,6;27,3;26,6;19,6;19,3;66;61;66;133;6;2,8;-9,388323;-40,523262;372,72
2019;04;01;03;0;971,2;971,3;971,1;;26,1;19,7;26,6;26,1;19,7;19,6;68;66;68;116;4,8;2;-9,388323;-40,523262;372,72
2019;04;01;04;0;970,7;971,2;970,6;;25,8;19,9;26,3;25,8;19,9;19,6;70;67;70;130;5,5;3,1;-9,388323;-40,523262;372,72
2019;04;01;05;0;970,4;970,7;970,4;;25,6;19,9;25,8;25,6;19,9;19,9;71;70;71;122;6,6;3,7;-9,388323;-40,523262;372,72
2019;04;01;06;0;970;970,5;970;;25;20,2;25,6;25;20,2;19,9;75;71;75;120;6,6;2,3;-9,388323;-40,523262;372,72
2019;04;01;07;0;969,9;970;969,7;;24,9;20,2;25;24,9;20,2;20,1;75;75;75;110;4,3;1,8;-9,388323;-40,523262;372,72
2019;04;01;08;0;969,7;969,9;969,7;;24,6;20,5;25;24,6;20,5;20,2;78;75;78;147;5,3;3;-9,388323;-40,523262;372,72
2019;04;01;09;0;970,6;970,6;969,7;;24,2;20,2;24,6;24,2;20,5;20,2;78;77;78;143;6,5;3,2;-9,388323;-40,523262;372,72
2019;04;01;10;0;971,5;971,5;970,6;50,8;24,2;19,6;24,3;24,2;20,2;19,6;78;76;76;144;6,3;3,8;-9,388323;-40,523262;372,72
2019;04;01;11;0;972,3;972,3;971,5;436,1;24,8;19,4;25;24,2;19,8;19,3;76;72;72;128;7,1;4,7;-9,388323;-40,523262;372,72
2019;04;01;12;0;972,8;972,8;972,3;1210,5;26,5;19,2;26,7;24,8;19,8;19;72;64;64;123;8,9;4,5;-9,388323;-40,523262;372,72
2019;04;01;13;0;973;973;972,8;1393,3;27,3;18,6;27,7;26,2;19,4;18,5;64;58;59;118;8;4,3;-9,388323;-40,523262;372,72
2019;04;01;14;0;972,2;973;972,2;1828;28;18,7;29,4;26,9;19,7;18,7;62;55;57;128;6,8;3,4;-9,388323;-40,523262;372,72
2019;04;01;15;0;971,2;972,2;971,2;2227,6;29,4;18,8;30,5;28;19,5;18,3;58;51;53;97;7,9;3,3;-9,388323;-40,523262;372,72
2019;04;01;16;0;970,1;971,2;970,1;1752,6;30,4;18,5;31;28,8;19,5;18,4;55;49;49;106;6,4;3;-9,388323;-40,523262;372,72
2019;04;01;17;0;969,2;970,1;969,2;1405,8;29,9;18,7;30,7;29,4;19,3;18,2;53;49;51;135;5,9;2,9;-9,388323;-40,523262;372,72
2019;04;01;18;0;968,3;969,2;968,3;1505,1;30,5;17,7;31,5;29,8;18,8;17,6;51;45;46;122;6,1;3,3;-9,388323;-40,523262;372,72
2019;04;01;19;0;967,7;968,3;967,7;1534,2;31,5;18;31,8;30,4;18,6;17,4;47;44;45;145;5,9;2,8;-9,388323;-40,523262;372,72
2019;04;01;20;0;968,1;968,1;967,7;498,6;30,3;17,6;31,5;30,3;17,9;17;47;43;47;127;6,4;2,8;-9,388323;-40,523262;372,72
2019;04;01;21;0;968,6;968,6;968,1;79,6;29,4;18,6;30,4;29,4;18,6;17,7;52;47;52;135;6,2;2,6;-9,388323;-40,523262;372,72
2019;04;01;22;0;969,5;969,5;968,6;;29;19,2;29,4;28,9;19,2;18,6;55;52;55;127;4,9;2,6;-9,388323;-40,523262;372,72
2019;04;01;23;0;970,1;970,1;969,5;;28,5;19,2;29;28,5;19,2;18,9;57;55;57;109;5;2,4;-9,388323;-40,523262;372,72
2019;04;02;00;0;970,7;970,7;970,1;;28,1;19,4;28,5;28,1;19,4;19,2;59;57;59;116;4,6;2,2;-9,388323;-40,523262;372,72
2019;04;02;01;0;971,1;971,2;970,7;;27,3;20;28,1;27,3;20;19,5;65;59;65;89;4,7;2;-9,388323;-40,523262;372,72
2019;04;02;02;0;971,2;971,2;971;;27;19,9;27,3;27;20;19,8;65;64;65;118;4,2;1,4;-9,388323;-40,523262;372,72
2019;04;02;03;0;970,6;971,2;970,6;;26,7;19,9;27,1;26,7;20;19,9;67;65;67;112;3;1,6;-9,388323;-40,523262;372,72
2019;04;02;04;0;970,1;970,6;970,1;;26,1;20,1;26,7;26,1;20,1;19,9;69;67;69;133;3,6;1,7;-9,388323;-40,523262;372,72
2019;04;02;05;0;969,5;970,1;969,5;;26,1;19,9;26,3;26;20,1;19,9;70;68;68;118;3,4;1,8;-9,388323;-40,523262;372,72
2019;04;02;06;0;969,7;969,7;969,3;;25,6;20,1;26,1;25,5;20,1;19,8;72;68;72;123;4,1;2;-9,388323;-40,523262;372,72
2019;04;02;07;0;969,7;969,7;969,6;;25,1;20,3;25,6;25,1;20,3;20,1;75;72;75;139;3,8;1,7;-9,388323;-40,523262;372,72
